CODUSU,ANO4,TRIMESTRE,NRO_HOGAR,COMPONENTE,H15,REGION,MAS_500,AGLOMERADO,PONDERA,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,CH12,CH13,CH14,CH15,CH15_COD,CH16,CH16_COD,NIVEL_ED,ESTADO,CAT_OCUP,CAT_INAC,IMPUTA,PP02C1,PP02C2,PP02C3,PP02C4,PP02C5,PP02C6,PP02C7,PP02C8,PP02E,PP02H,PP02I,PP03C,PP03D,PP3E_TOT,PP3F_TOT,PP03G,PP03H,PP03I,PP03J,INTENSI,PP04A,PP04B_COD,PP04B1,PP04B2,PP04B3_MES,PP04B3_ANO,PP04B3_DIA,PP04C,PP04C99,PP04D_COD,PP04G,PP05B2_MES,PP05B2_ANO,PP05B2_DIA,PP05C_1,PP05C_2,PP05C_3,PP05E,PP05F,PP05H,PP06A,PP06C,PP06D,PP06E,PP06H,PP07A,PP07C,PP07D,PP07E,PP07F1,PP07F2,PP07F3,PP07F4,PP07F5,PP07G1,PP07G2,PP07G3,PP07G4,PP07G_59,PP07H,PP07I,PP07J,PP07K,PP08D1,PP08D4,PP08F1,PP08F2,PP08J1,PP08J2,PP08J3,PP09A,PP09A_ESP,PP09B,PP09C,PP09C_ESP,PP10A,PP10C,PP10D,PP10E,PP11A,PP11B_COD,PP11B1,PP11B2_MES,PP11B2_ANO,PP11B2_DIA,PP11C,PP11C99,PP11D_COD,PP11G_ANO,PP11G_MES,PP11G_DIA,PP11L,PP11L1,PP11M,PP11N,PP11O,PP11P,PP11Q,PP11R,PP11S,PP11T,P21,DECOCUR,IDECOCUR,RDECOCUR,GDECOCUR,PDECOCUR,ADECOCUR,PONDIIO,TOT_P12,P47T,DECINDR,IDECINDR,RDECINDR,GDECINDR,PDECINDR,ADECINDR,PONDII,V2_M,V3_M,V4_M,V5_M,V8_M,V9_M,V10_M,V11_M,V12_M,V18_M,V19_AM,V21_M,T_VI,ITF,DECIFR,IDECIFR,RDECIFR,GDECIFR,PDECIFR,ADECIFR,IPCF,DECCFR,IDECCFR,RDECCFR,GDECCFR,PDECCFR,ADECCFR,PONDIH
TQRMNOPRRHJMMPCDEIJAH00796720,2023,4,1,3,0,1,S,33,1057,3,2,2018-03-28 00:00:00,5,5,4,1,1,1,1,2,0.0,1,,1,,7,4,0,5,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,1057,0,0.0,0,,0,0,,0,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOPQXHLMLTCDEIJAH00855377,2023,4,1,2,1,1,S,33,865,2,2,1961-12-19 00:00:00,62,2,1,1,2,0,6,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,8501.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,41332.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,7,,6,7,,7,1128,0,500000.0,10,,9,10,,10,1237,250000,0,0,0,0,0,0,0,0,0,0,0,250000,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOPQXHLMLTCDEIJAH00855377,2023,4,1,3,1,1,S,33,865,3,1,1989-06-17 00:00:00,34,5,1,1,1,1,7,2,5.0,1,,1,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,20.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,8501.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,41332.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,230000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,230000,6,,6,6,,6,1322,0,230000.0,7,,6,7,,7,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOPQXHLMLTCDEIJAH00855377,2023,4,1,4,1,1,S,33,865,3,2,1996-07-09 00:00:00,27,5,1,1,2,0,7,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,5100.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,10333.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,380000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,380000,9,,8,9,,9,1220,0,380000.0,9,,8,9,,9,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOQYPHJNMQCDEIJAH00796721,2023,4,1,1,1,1,S,33,1905,1,1,1981-08-28 00:00:00,42,1,1,1,2,0,2,1,,4,221.0,1,,2,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,56.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,4803.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,30113.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,5.0,1.0,0.0,80000.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,2,,2,2,,2,3106,0,80000.0,2,,2,2,,2,3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOQYPHJNMQCDEIJAH00796721,2023,4,1,3,1,1,S,33,1905,3,1,1900-01-01 00:00:00,11,5,1,1,1,1,2,2,4.0,1,,1,,1,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,1905,0,0.0,0,,0,0,,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOQYPHJNMQCDEIJAH00796721,2023,4,1,4,0,1,S,33,1905,3,2,1900-01-01 00:00:00,9,5,1,1,1,1,2,2,2.0,1,,1,,1,4,0,3,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,1905,0,0.0,0,,0,0,,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOPSPHJNLUCDEIJAH00855364,2023,4,1,3,0,1,S,33,3074,3,1,1900-01-01 00:00:00,7,5,1,1,1,1,2,2,1.0,1,,1,,1,4,0,3,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,3074,0,0.0,0,,0,0,,0,3074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOQYPHJNMQCDEIJAH00796721,2023,4,1,5,0,1,S,33,1905,3,1,1900-01-01 00:00:00,4,5,1,2,3,0,0,0,,1,,6,,7,4,0,5,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,1905,0,0.0,0,,0,0,,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOQYPHJNMQCDEIJAH00796721,2023,4,1,6,0,1,S,33,1905,3,1,1900-01-01 00:00:00,2,5,1,2,3,0,0,0,,1,,6,,7,4,0,5,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,1905,0,0.0,0,,0,0,,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQSMNORTSHMLPOCDEIJAH00855380,2023,4,1,2,0,1,S,33,3138,3,1,2016-10-23 00:00:00,6,5,1,1,1,2,2,2,0.0,1,,1,,1,4,0,3,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,3138,0,0.0,0,,0,0,,0,3138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOSTWHLLQLCDEIJAH00855383,2023,4,1,1,1,1,S,33,1997,1,1,1971-08-02 00:00:00,52,1,1,1,2,0,6,2,99.0,1,,1,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,8000.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,20203.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000,9,,9,9,,9,2488,0,400000.0,9,,9,9,,9,2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOSTWHLLQLCDEIJAH00855383,2023,4,1,3,0,1,S,33,1997,3,2,2021-10-09 00:00:00,2,5,1,2,3,0,0,0,,1,,6,,7,4,0,5,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,1997,0,0.0,0,,0,0,,0,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNORWTHJMOLCDEIJAH00796850,2023,4,1,2,1,1,S,33,1221,6,2,1957-10-11 00:00:00,66,4,1,1,2,0,4,2,4.0,3,90.0,1,,3,3,0,4,,0,0,0,0,0,0,0,0,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,1221,0,0.0,0,,0,0,,0,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOPYUHKMLPCDEIJAH00791992,2023,4,1,4,1,1,S,33,2212,3,2,2004-05-14 00:00:00,19,5,4,1,2,0,4,1,,1,,1,,4,2,0,0,,2,2,1,2,2,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,,0,2212,0,0.0,0,,0,0,,0,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNORTTHJNMRCDEIJAH00796724,2023,4,1,1,1,1,S,33,1106,1,2,1900-01-01 00:00:00,55,2,1,1,2,0,2,1,,4,221.0,1,,2,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,15.0,10.0,2.0,0.0,2.0,2.0,2.0,2.0,9700.0,1.0,2.0,0.0,17.0,0.0,0.0,0.0,55314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,60000.0,0.0,0.0,0.0,0.0,2000.0,0.0,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000,2,,2,2,,2,1397,40000,102000.0,3,,3,3,,3,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNORTTHJNMRCDEIJAH00796724,2023,4,1,2,1,1,S,33,1106,2,1,1900-01-01 00:00:00,67,2,1,1,2,0,2,1,,3,34.0,1,,2,3,0,1,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,1106,0,89000.0,2,,2,2,,2,1520,89000,0,0,0,0,0,0,0,0,0,0,0,89000,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOPRSHMOLTCDEIJAH00812681,2023,4,1,1,1,1,S,33,2161,1,2,1947-05-15 00:00:00,76,2,1,1,2,0,6,2,0.0,3,22.0,1,,5,3,0,4,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,2161,0,137000.0,4,,4,4,,4,2347,100000,0,0,0,0,0,0,0,0,0,0,0,137000,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOPRSHMOLTCDEIJAH00812681,2023,4,1,4,0,1,S,33,2161,5,2,1900-01-01 00:00:00,7,5,1,1,1,2,2,2,2.0,1,,1,,1,4,0,3,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,2161,0,0.0,0,,0,0,,0,2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOPRSHMOLTCDEIJAH00812681,2023,4,1,5,1,1,S,33,2161,2,1,1900-01-01 00:00:00,72,2,1,1,2,0,2,2,4.0,3,82.0,1,,1,3,0,4,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,2161,0,137000.0,4,,4,4,,4,2659,100000,0,0,0,0,0,0,0,0,0,0,0,137000,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOUPVHKOTMCDEIJAH00792195,2023,4,1,3,1,1,S,33,5204,3,1,2012-09-28 00:00:00,11,5,2,1,1,2,2,2,5.0,1,,1,,1,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,5204,0,0.0,0,,0,0,,0,5204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOTUYHMNOUCDEIJAH00855370,2023,4,1,3,1,1,S,33,2686,3,1,1997-11-07 00:00:00,26,5,4,1,2,0,4,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,16.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4000.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,72314.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,7,,7,7,,7,4284,0,250000.0,7,,7,7,,7,4225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOTQVHKOTRCDEIJAH00791879,2023,4,1,2,1,1,S,33,2888,3,1,2005-01-04 00:00:00,18,5,1,1,1,1,4,2,3.0,3,30.0,1,,3,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,2888,0,15000.0,1,,1,1,,1,3698,0,0,0,0,0,0,0,15000,0,0,0,0,15000,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNORWYHMLKRCDEIJAH00812624,2023,4,1,3,1,1,S,33,1989,3,1,1981-01-15 00:00:00,42,5,4,1,2,0,4,2,3.0,1,,1,,3,3,0,6,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,1989,0,60000.0,2,,1,2,,2,2575,60000,0,0,0,0,0,0,0,0,0,0,0,60000,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOPPUHKKMMCDEIIAD00791374,2023,4,1,3,1,1,S,32,1252,3,1,2001-01-11 00:00:00,22,5,4,1,1,2,6,2,3.0,1,,1,,5,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,1252,0,0.0,0,,0,0,,0,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOPPUHKKMMCDEIIAD00791374,2023,4,1,4,1,1,S,32,1252,3,1,2012-06-14 00:00:00,11,5,4,1,1,2,2,2,5.0,1,,1,,1,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,1252,0,0.0,0,,0,0,,0,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOQRSHJKMMCDEIIAD00793873,2023,4,1,1,1,1,S,32,1027,1,1,1968-02-26 00:00:00,55,2,1,1,2,0,4,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,50.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,8600.0,2.0,0.0,0.0,0.0,0.0,99.0,9.0,34323.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000,7,,7,7,,5,1439,0,280000.0,8,,7,7,,5,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOQRSHJKMMCDEIIAD00793873,2023,4,1,2,1,1,S,32,1027,2,2,1971-07-10 00:00:00,52,2,1,1,2,0,7,1,,1,,1,,6,3,0,4,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,1027,0,0.0,0,,0,0,,0,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOQRSHJKMMCDEIIAD00793873,2023,4,1,5,1,1,S,32,1027,3,2,2006-07-18 00:00:00,17,5,1,1,1,2,4,2,2.0,1,,1,,3,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,1027,0,0.0,0,,0,0,,0,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOPYVHJMKPCDEIIAD00801657,2023,4,1,1,1,1,S,32,2274,1,1,1979-12-06 00:00:00,43,1,1,1,2,0,2,1,,2,,1,,2,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,49.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,9409.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,56313.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,329000.0,0.0,0.0,0.0,0.0,50000.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,329000,8,,8,8,,6,2869,0,379000.0,9,,8,9,,7,2819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOPYVHJMKPCDEIIAD00801657,2023,4,1,4,0,1,S,32,2274,3,1,2014-08-07 00:00:00,9,5,4,1,1,1,2,2,3.0,1,,1,,1,4,0,3,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,2274,0,0.0,0,,0,0,,0,2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOUPXHMNKOCDEIIAD00812086,2023,4,1,3,1,1,S,32,2831,3,1,2001-04-27 00:00:00,22,5,2,1,1,1,7,2,6.0,1,,1,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,20.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,6900.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,11331.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,6,,5,6,,4,4057,0,200000.0,6,,6,6,,4,4149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOQWTHKOMRCDEIIAD00812092,2023,4,1,1,1,1,S,32,2917,1,2,1980-08-14 00:00:00,43,1,1,1,2,0,6,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,20.0,20.0,2.0,0.0,2.0,2.0,2.0,1.0,8501.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,41312.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,5,,5,5,,3,3332,200000,400000.0,9,,9,9,,7,3827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOQWTHKOMRCDEIIAD00812092,2023,4,1,3,1,1,S,32,2917,3,2,2001-03-13 00:00:00,22,5,1,1,1,2,7,2,1.0,1,,1,,5,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,2917,0,0.0,0,,0,0,,0,2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOQWTHKOMRCDEIIAD00812092,2023,4,1,4,1,1,S,32,2917,3,2,2009-03-13 00:00:00,14,5,1,1,1,1,4,2,1.0,1,,1,,3,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,2917,0,0.0,0,,0,0,,0,2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
TQRMNOQWTHKOMRCDEIIAD00812092,2023,4,1,5,1,1,S,32,2917,3,2,2010-09-03 00:00:00,13,5,1,1,1,1,2,2,6.0,1,,1,,1,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,2917,0,0.0,0,,0,0,,0,2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,12,12,,12,0.0,12,,12,12,,12,0
